Temperature (Celsius),Precipitation (mm),Soil pH,Climate Zone,Input Expenses (Currency),Output Prices (Currency),Recommended Product
33.26481105112943,3.9618825348357145,6.935009167954626,Temperate,4667.768192803664,9586.102959124313,Rice
25.226847977218757,48.0506947257829,8.277389736637915,Tropical,4105.161910063791,7767.7926633117895,Potatoes
25.030325893743992,10.493017841817487,6.702929799467602,Temperate,1522.0050564687367,6496.160021505303,Rice
30.965903579335503,24.204501586252746,7.346172622794519,Arctic,3261.6798704309695,7154.291376911354,Wheat
27.999278615555305,98.66625932671465,6.278197267728412,Arctic,2769.0091060782365,6560.95941893194,Corn
29.03933754515407,14.249554290151323,6.853468141193491,Tropical,4188.844290315052,8625.555799666581,Soybeans
30.91585338872202,49.888815345135605,4.319194972601981,Arctic,3896.930190447797,8981.503317075661,Potatoes
32.800106836351326,61.81557343181191,5.144762113788311,Arctic,3761.622887644288,9164.686961593306,Corn
21.759903137030715,70.2464970544104,5.628338919423124,Arctic,2362.1793419195874,9928.841247928707,Soybeans
22.51165905279888,55.96486834869141,6.126220097529311,Tropical,4219.854921597018,8956.421462483417,Potatoes
16.87963879681738,0.9770847419183659,4.205419354760727,Tropical,1209.5651823794449,8006.920353442817,Potatoes
26.56560281992348,32.64613082439919,4.63010843898993,Arctic,1638.499605728669,6696.101491958919,Wheat
15.718845475934842,51.771164338471145,5.245664385060876,Temperate,2342.493091911647,7722.977243553747,Corn
24.311960362649202,8.786649914483336,8.371897109054729,Arctic,1307.229764277125,5205.340863952028,Potatoes
25.85289269415153,35.06269312091808,5.491061531963728,Tropical,1939.9771101387664,8724.125377649565,Potatoes
20.730825042565687,3.3203108791366565,6.169184761504372,Tropical,4320.603931991673,7229.777725460509,Soybeans
26.816665211380215,7.857849715502074,4.882439707322768,Tropical,4793.006151160317,5100.116148660938,Wheat
15.610004998780989,39.69232762015961,6.748510319840957,Arctic,2218.409423096762,5312.534707552054,Rice
15.746963774984287,13.271575404306034,5.263074469821884,Temperate,2058.063215955353,6937.332319108783,Wheat
31.452011213193167,56.75408482615582,4.931466602972921,Tropical,2119.5706089857076,7917.107595092175,Rice
22.20381282822526,68.94649691372658,6.324576828006906,Tropical,2110.8763494033756,7321.019744760633,Corn
17.541210253037697,80.05866991090829,4.024776096221894,Arctic,1143.7207287438919,8096.021586460774,Corn
25.444865201096086,20.01502442448101,4.034488146921514,Temperate,4707.6653853244325,7401.471293956779,Potatoes
30.399871061972217,16.748258225906977,4.98580964095836,Arctic,1854.7925662813136,8308.519227406734,Corn
19.316420549936865,10.456784033440025,4.165246131253695,Tropical,2680.01629632562,6095.630323354004,Potatoes
27.457809516380003,63.64302495436367,4.486115893588111,Temperate,1038.747530963871,5564.215935918107,Wheat
16.70694929987536,70.64757264869012,5.524872922024382,Temperate,4431.820363660228,7982.1697731283,Corn
16.033634423372153,3.1586144825642037,7.611635558109158,Tropical,3924.6293778196687,7423.447584681537,Wheat
25.62709263136296,93.62122462436898,6.574218895161854,Temperate,4787.0241406948135,5134.338270224676,Wheat
25.81270243220213,5.1971283651472415,6.307004766803874,Temperate,4126.461916785596,6902.40942746518,Corn
27.748598029964132,54.12963353010704,5.320699704436548,Arctic,2254.826048208261,5530.627927454978,Wheat
29.52182667445323,70.90605194509165,8.192891737447674,Tropical,1991.4934349136947,7656.784158763476,Corn
34.517041589250695,87.09691237460856,5.786567685567363,Tropical,3790.865230213172,6978.888398302153,Corn
25.326006966023904,71.40869321324278,4.391917450580972,Tropical,2456.451100041998,8065.759555515089,Corn
21.45912945882492,80.17280830697918,6.776799322530106,Tropical,3264.860063010466,9028.011093851192,Rice
30.90372389537407,33.94501925428061,4.5122727706447066,Tropical,1025.029884105881,6498.343419207454,Wheat
20.416645025241486,81.48251137465122,5.553504142607615,Temperate,1247.542806721901,9810.510520825137,Soybeans
23.779428414112722,8.011484638467515,6.28335372423014,Arctic,3141.4717647266048,7678.172502937872,Corn
16.56912762684532,89.48166560605276,7.934001361083292,Tropical,3264.2865857926604,8091.45399377394,Wheat
15.50701486830915,54.75923761537362,6.2209596115305335,Arctic,4005.8117778373744,8403.361866128686,Potatoes
34.2529682935585,81.72977699624937,7.160164447142489,Arctic,1527.8612784958468,8333.657649287949,Corn
31.719602410244118,45.23182845183001,8.467675775495817,Temperate,3052.7323350271154,7554.85371522531,Corn
28.91948412187396,64.35776951965249,4.591701039540917,Tropical,1777.7905777267545,7143.821455573418,Soybeans
23.179058888285397,52.640266093611324,5.236291864837838,Temperate,1372.7844782507786,5268.909820886889,Rice
18.465886401416917,73.15895217553319,5.775592340189409,Tropical,2641.983176242218,5110.429226505898,Rice
18.12874085342172,8.162998203058958,5.898226803424741,Temperate,1653.346592356229,6789.805972663823,Corn
20.004857963291904,6.03520839905638,5.849594838694956,Arctic,1887.1279127692744,6668.304453168463,Wheat
25.984533294122407,24.710323401014644,8.084249511504497,Tropical,2270.2183194780073,6938.475774195033,Potatoes
29.291918454001248,15.954468011318834,7.213146900100854,Arctic,2037.553602972785,5691.84100444095,Potatoes
28.203947534354626,87.17835665922017,6.735573463408167,Arctic,1350.3651896237857,8690.841352684218,Wheat
20.598677938918858,21.92139873580443,5.3921772303825195,Temperate,1359.664979438809,9284.822073881194,Corn
34.097305613263885,97.58652558191314,7.707056728995826,Tropical,1772.9976609366727,9693.573176870175,Potatoes
29.75793833391537,33.68957917711069,8.29777230168245,Arctic,1202.236751838156,7461.811517598129,Rice
26.087081050228015,18.211791568869927,7.6953922714760195,Temperate,3505.8280787077083,8504.328495627144,Wheat
27.234414924687044,78.96985071424791,4.007042973361628,Tropical,2149.3068660356075,9277.755617179362,Soybeans
23.3920012485558,65.87077755008761,6.8638061658253315,Tropical,2118.9838710762842,7091.45555546743,Corn
19.95461979002315,49.8195716453139,4.230109216489454,Arctic,2327.9931769510604,6547.063974352222,Wheat
22.119453573025233,55.53635509376312,5.159232491501749,Tropical,3651.1850968388867,9683.62277926745,Potatoes
30.15692220928738,71.92017782722638,4.267861151564973,Arctic,4482.535525933962,7578.382755385366,Corn
15.287869772595117,22.845474133129873,6.717079538272245,Tropical,4036.3477302225538,7486.26943295439,Rice
17.321452810138325,99.63339160567419,7.08965461071673,Temperate,3910.1169209003797,5892.080482817479,Corn
15.920052840435055,97.4793162146783,4.515194371296573,Arctic,2937.564742403397,5540.775072866783,Corn
15.814576046379402,65.03256863469369,5.727274973702407,Arctic,3775.222227869647,9210.534312417558,Rice
32.10921168022014,19.954245092914512,6.05306429029994,Tropical,3211.0494721343325,8070.66588093759,Rice
29.073157187600472,68.02282424312914,5.660738597924125,Tropical,1865.0021127461155,6629.122920097243,Corn
24.483476581746505,7.219840897917584,4.5446125021833685,Arctic,1834.3534709642029,5958.681086951332,Rice
16.95668321302003,3.0652502205806065,5.8852650558436395,Tropical,2185.5680275011337,7777.486400848156,Wheat
24.832317502336647,25.76828885112137,7.380301215137882,Temperate,4643.210683879253,7919.596446305677,Rice
24.469435415611315,46.26229567393163,4.31953449039965,Tropical,3189.6593615189036,6034.968006225291,Rice
18.464037398200304,86.82725054083805,4.360810063368565,Temperate,3935.6215080074776,9257.02873945737,Corn
23.67703298475946,72.7169069766308,5.596470813261929,Temperate,2386.23503926619,5421.321830779256,Wheat
22.97009468794747,74.2706521199981,8.237765702285163,Temperate,2630.863082660901,6780.465425832108,Soybeans
27.31700196104433,42.54933344480754,7.0085769102531135,Temperate,1502.2623145490056,8401.922068812612,Soybeans
27.701873017352874,34.59349925469629,7.054014805026542,Temperate,1685.1798312866815,6370.601819096004,Potatoes
15.90608019544089,37.10387629846027,5.628639958770393,Tropical,4309.426219304582,9138.375973906359,Rice
22.492252292529425,98.76495637360578,6.671473560438423,Temperate,3339.3545267555282,8699.339133002017,Rice
27.517198314284727,4.010919141248248,4.045590328124845,Tropical,2350.129863535276,8945.11422274067,Wheat
25.062725171601755,86.70314961224486,6.8624322088429395,Temperate,4211.4048359821845,5595.532679383581,Soybeans
32.12979682376644,57.86754085723934,8.109791264093065,Arctic,1986.079622551932,5702.7356399777145,Potatoes
28.173872632378902,43.86154191895905,6.756580607551687,Temperate,4904.130794400815,6432.368688722918,Wheat
18.258688541628594,72.52576604151365,7.931643670598553,Arctic,2379.270430984679,7590.385825987805,Rice
16.411374948008596,48.666894142470284,7.257878749597422,Temperate,2349.2438166049105,8740.080383497012,Soybeans
27.84838556412631,87.34232380816606,4.542512873816606,Temperate,2247.647622146821,9182.654453804516,Potatoes
15.530226210832437,90.07018640112585,8.061039882786288,Temperate,1488.4460636971517,8521.676579785903,Corn
26.715511625469265,42.17209268734554,4.298997299600987,Arctic,1444.5485893280497,9642.984407653192,Soybeans
33.80460482849915,27.682779723505156,6.402853626464937,Arctic,3592.4201381364937,8693.71754807965,Potatoes
26.50948355751758,59.23503285933622,4.639617057070559,Temperate,4500.4721782321885,6531.339435023074,Wheat
22.763398524130437,91.2363345616691,4.052679748289068,Tropical,4162.0820410866945,6325.406421692863,Corn
27.865764368847064,21.066218900566657,5.899154170574375,Temperate,1564.4303760854043,8480.962251505449,Potatoes
24.165057809830333,62.296658356348274,5.327683184443703,Arctic,3182.328487168266,5964.352843448071,Potatoes
25.9123357863187,63.156022009252055,6.187002222089213,Temperate,1422.36618390656,5463.57405405135,Rice
33.8292961755305,73.3113022415281,6.597399490305479,Arctic,1181.1785744523097,7661.114374280969,Soybeans
22.722052756015486,13.15676851272598,4.196825825390263,Arctic,3625.543437539069,9108.207848894777,Rice
34.22381127647829,71.58249646820886,4.553514828056855,Arctic,3140.6093347214014,5506.899212349318,Corn
33.107012839121275,90.9032520665641,6.5138907840269145,Temperate,1328.0947408458833,8959.456618978646,Potatoes
18.915822695785927,17.968310887024195,5.544253089276962,Arctic,1139.7569856239538,9057.86002175774,Rice
16.38722601750331,23.754332492387764,7.281280693972516,Arctic,4959.025653637338,7411.370000407718,Soybeans
17.01556002754853,97.13950940416396,6.935312418663728,Temperate,1120.0853285962876,5286.551550052434,Corn
15.364436513030995,18.097695270948975,7.8052196334545805,Arctic,2778.113012200639,5872.949256235932,Wheat
16.88885921511857,85.4385093369579,7.116217720011514,Temperate,3018.4760984307823,8537.131375809662,Rice
28.660135468327137,49.227785644803475,5.934689848255667,Arctic,1469.1205912017801,8558.889724954748,Corn
16.42377296920458,24.723107440317705,7.028349800774945,Tropical,1676.247113758865,9491.776375838326,Wheat
21.379512605875227,87.07499012725114,5.239215284149383,Tropical,2407.22002564141,7913.430732772915,Rice
31.89750621938909,44.53052550026655,5.3784107445019576,Arctic,4046.7035048546504,5620.536838568887,Corn
15.465438714716518,51.48173539296902,7.55043321964357,Tropical,3028.329696241067,5607.074527524861,Corn
31.289369651778717,35.92333693997657,6.00888782380712,Temperate,3551.607498211846,8605.661786784118,Rice
20.637095495468,59.29508514349274,7.592711532332586,Tropical,4940.698220362699,5918.923325539506,Corn
17.363296552433127,16.352387258502276,7.700900681507253,Arctic,4072.0217412528386,6641.927498083027,Potatoes
28.934743307283014,39.10815366517607,7.859030519475777,Arctic,2737.4459925648707,7436.060034609569,Rice
27.578856935597678,96.94123223352875,8.124858561285432,Temperate,2785.767687186195,5123.824387880756,Corn
32.549440270541055,25.813343270112753,5.939433492309833,Arctic,3475.08830816402,6244.095135099659,Wheat
29.701420876077716,65.67366645412922,5.434900682445125,Temperate,3661.4608336756173,7039.4480425364,Wheat
31.06961860769697,32.51900642246949,6.619894359673513,Tropical,3002.8437033466853,6398.181592466031,Potatoes
20.64069145142613,77.34731256866006,5.670275905469325,Tropical,3579.4448912599196,5681.851637337829,Rice
18.548790875594456,13.087366071834982,6.704833750601049,Temperate,1094.129977656395,8640.061288980987,Corn
30.012295032817168,96.98210450785447,7.175136381897211,Temperate,2718.4914555873765,9065.738275839925,Corn
31.13669478534528,45.37895413836392,7.097822583214616,Arctic,2115.752304293907,6287.394880718624,Wheat
34.81010284001347,23.605046334646396,5.685487991590546,Tropical,1516.6977809724417,8872.097473031517,Potatoes
23.25235353822853,7.349674733001265,4.750870907644388,Temperate,1398.1860512351004,6927.767822006569,Wheat
22.440361715855666,16.975790508754073,5.937382023079934,Tropical,3412.76866245867,7533.4289542700135,Wheat
30.528259214839935,51.977394855601766,4.641673648368589,Temperate,3094.402188610447,9280.005374465763,Potatoes
21.816070805060356,33.70031764312863,8.005436658327138,Tropical,2014.3364679854767,8749.768409012038,Rice
33.61514651207129,82.88833658826094,5.556448573320358,Arctic,2883.800235090058,9025.584256580889,Corn
32.16825503686024,43.08875236618059,4.695068862504957,Tropical,2968.929260729633,5684.225832931784,Rice
23.579880547500366,24.871427258762992,4.114514919575879,Tropical,1780.0359217544633,5348.597129168647,Soybeans
30.017421355829946,61.714498660403,6.906200738289179,Tropical,3608.3722475266027,9467.023645439935,Soybeans
30.090857481693646,70.67772168854458,6.866060428546344,Tropical,4123.6774255443615,6939.171347855472,Soybeans
17.062477376718654,16.704190790094987,5.532718749615812,Tropical,4165.854163558076,6439.398390348404,Potatoes
33.05105813359133,16.761921628831765,4.32270349981443,Arctic,3409.87932281382,8623.481271309123,Wheat
25.105047448957144,3.667142693354297,5.843330027028545,Temperate,3046.5543300760564,9182.077982899284,Rice
31.529149322154833,73.64020150656405,5.400478727785271,Tropical,1244.0285720215795,9312.448109491505,Corn
21.400992020612236,66.38045276218051,7.047042878807542,Arctic,2151.3251954064235,6579.985705626137,Soybeans
32.91046456992401,47.46308757498139,6.726006622537106,Tropical,1373.0857871126796,9261.06195600837,Rice
22.784033574683264,84.41704489691972,5.640671776888929,Tropical,4855.292643513894,5204.669721871727,Soybeans
15.216753029605968,80.56701529500532,4.980516494147455,Temperate,1540.3205849030428,5248.307457298594,Soybeans
33.10763952838528,58.535436439675216,8.446161847700164,Tropical,1607.1016394044082,8117.595975870772,Corn
16.82573353572267,86.82712805132586,6.043007295382517,Arctic,4558.306473321969,5315.5318455777315,Potatoes
21.3862727518083,20.584121003676824,7.097234061011067,Arctic,4775.7131339058315,6623.045842550808,Wheat
34.0012393410161,11.191961939772789,4.632488354102623,Temperate,4063.3161569396393,8363.77993123462,Potatoes
34.012142938751126,26.974961151698963,6.18515364846729,Tropical,1021.6196946906795,6686.334480271132,Rice
26.46875776246572,5.708685608931486,4.123915239412595,Arctic,1005.3850838262548,5897.998907200479,Potatoes
27.636744243395984,53.1169528001032,6.274548030597025,Tropical,2512.403079149803,6406.753109269208,Rice
23.968910439566393,93.66056922949615,8.33807833202966,Tropical,1573.58148004357,7287.8766612521595,Rice
20.86421543396129,3.9343540668509647,5.7289302084361005,Tropical,1073.544568606389,7376.929276777411,Wheat
21.57329090739832,12.21099140100268,4.175482056587102,Temperate,2856.266757618019,8915.001156736009,Corn
28.450369121540767,45.21990282834353,4.139301059137046,Tropical,4772.247589627887,8750.766147157563,Wheat
30.0474905887536,93.38750175279048,5.745940419760913,Arctic,2295.2782996097258,7284.089022780676,Potatoes
30.83158087451697,31.61561049767505,4.720112214084374,Tropical,3644.5627137147862,9228.336745493856,Rice
30.792362855891078,50.723480868839246,4.105084433476836,Arctic,3608.941412529763,5571.185692956979,Soybeans
16.824122060973806,4.15728590503921,7.402961262775795,Tropical,2004.3204146606708,6276.766751144507,Soybeans
24.88840609405163,14.834320096208886,6.063353539968508,Arctic,3601.7009952954572,9139.882317511257,Rice
16.151175200332887,98.66301229588468,5.3016014738769455,Arctic,1849.335897147565,6889.970193130765,Wheat
25.990577646474712,96.51186964360456,8.050374323574164,Tropical,1488.0296543075563,9905.90779396921,Corn
23.83061002746754,0.49399809344096157,4.522625320902366,Tropical,3805.5331422387603,7331.2664076391775,Wheat
32.754083655166,95.18117854232389,8.301634730298936,Arctic,1453.763268415667,8959.67811481882,Rice
22.018300251041573,63.91199378155004,5.412850228198088,Temperate,4987.636874357421,7011.53520691186,Rice
17.341340328552118,86.79182945200222,7.997816525389066,Tropical,1733.8096046009173,7124.7675953121525,Corn
17.859833641056717,45.47398556338591,6.713242944157577,Temperate,3376.56745102583,6914.415736420918,Potatoes
30.230212634349446,51.55960285792502,7.720183118836694,Tropical,2645.4982856503575,8595.37810255406,Potatoes
27.364361266325222,48.88465802569202,8.42805923444709,Tropical,1505.5456896226683,7737.5894202999725,Corn
17.022453522455805,66.68642575461044,5.297824470184356,Tropical,1111.3756303096536,9718.890556841845,Potatoes
16.682136122299948,13.96512547563129,8.32510968433417,Tropical,3490.929129171333,6254.451582670524,Soybeans
29.0193826291824,2.9973589872677953,5.752668527060892,Temperate,4227.030255156505,5502.813660417221,Potatoes
16.45526012728387,30.79299415911909,5.73480357131615,Tropical,4368.062646026976,6966.307425496076,Potatoes
31.437201185807126,70.46807627366466,5.531741969145275,Arctic,2930.8538923077376,8083.5635382338805,Potatoes
29.124844543129925,20.185345212294838,6.436334233064134,Arctic,4109.821868729542,9303.994684577476,Soybeans
16.626975612837995,67.34324333249174,4.693652694303192,Temperate,3691.388533954179,6730.984433401638,Potatoes
16.69675428170384,96.99120461072704,6.49170168411105,Tropical,3897.018109996533,8268.933755622307,Soybeans
34.73279157002351,9.39007157894184,6.437671655845018,Arctic,2970.3960208872563,6750.993405116095,Corn
22.485415915122406,67.26021182251263,7.428558156721915,Temperate,3533.646960968508,8086.097914972291,Wheat
22.412842941337818,44.375021930457116,7.751424828719135,Tropical,4222.103654304228,9424.039735153256,Corn
31.25599134515005,86.81422543775054,5.981986076405908,Arctic,2591.5367022280925,6156.788211297046,Wheat
33.94497154767717,17.71497894473859,5.360499622081722,Arctic,4223.915603470336,7021.208210535196,Corn
34.720021276457416,69.26259522261645,5.1670070379269255,Temperate,3368.0673711562513,9966.325982148734,Wheat
30.067563705178834,83.81152896481102,4.8758072651719235,Tropical,1663.6040974831449,9342.785141247303,Wheat
22.525191710618316,94.46142194740233,4.259414119895612,Tropical,1098.7366288983385,7823.19928948101,Rice
16.670014333973377,68.32480282896458,5.54101590475621,Arctic,2451.014401596608,7583.1379592713765,Wheat
30.542938318548735,49.71747640084273,5.216114614588525,Arctic,3186.7853131853594,6423.0019115234045,Wheat
26.1680849947161,61.78472402012139,8.348878236398832,Arctic,4359.281408813953,7586.0471384676475,Rice
23.484440184939526,86.89049844787182,6.509689718125198,Tropical,1509.9427205609848,9240.907491399736,Potatoes
33.12708770189472,57.060974663882966,5.562746675637284,Temperate,4200.825390734317,8425.872566388902,Potatoes
17.223949646123028,3.038705969683686,6.612104204471632,Temperate,4452.036184268907,6450.220140889933,Rice
24.852502085817182,93.09486955069778,4.62638515605563,Tropical,1602.7499480033352,6007.319605267665,Soybeans
15.227072895348382,68.95267510315611,5.998196871409913,Temperate,4406.377277216876,6326.042684984146,Wheat
24.373212839882527,67.65133857772466,6.818054446394788,Arctic,4965.814271371168,5848.796006964132,Wheat
16.126065513636746,21.567515239771716,6.200040243066031,Temperate,3907.3553241929503,5478.20348011858,Rice
17.376358325361437,65.88854702326572,5.808004602944459,Temperate,4139.078727299951,7095.680872210275,Rice
17.350524935542097,39.386440565415846,8.472317750048642,Temperate,4977.661070235494,5566.498021991339,Soybeans
27.984206042321272,65.12329770414921,7.961416429670171,Arctic,3421.9250021037815,5859.562788635521,Potatoes
29.920897585308467,10.659303030799073,6.80532681171748,Tropical,2231.5455280649976,7736.623421697431,Corn
26.667375301943192,65.7845304603036,6.562198125320272,Arctic,4350.123336304223,5822.996368497874,Potatoes
34.24345096949084,99.94137257706666,6.7929721592106285,Tropical,3457.943110046525,5319.398837154515,Wheat
22.49741159047408,4.821203886055603,4.905904485200949,Tropical,3324.7816948838263,6586.944250139426,Rice
20.714241725637216,97.71741842213173,5.778119844689433,Tropical,2014.5422220561532,6101.595493109838,Soybeans
32.3719825637892,40.690796072287064,4.1775678980090465,Temperate,4025.3370783315463,7576.525939971883,Potatoes
19.47191677038905,87.07534503372591,6.13995716869072,Temperate,1326.669103440385,5511.835422916047,Soybeans
34.264450788812226,78.23854840582734,6.443610627809484,Tropical,4697.148283178645,8758.85393841489,Potatoes
15.243089493796326,56.70162609866678,5.024873812464444,Tropical,2303.293843081939,9531.167597175692,Wheat
34.397576534152776,73.84492092513266,8.338129812244812,Temperate,1511.0986111599618,8717.175869780971,Corn
15.863198239011522,87.8515561301348,8.092545749217589,Arctic,2769.466132409675,7664.135187006971,Soybeans
32.82286227396142,40.4140321651033,7.249644559551577,Tropical,1169.8796370261325,9303.339108944427,Soybeans
25.554022181725998,32.70331615632387,6.400239829444132,Arctic,3738.5047770598653,8474.591898907538,Corn
34.85929592238601,66.75933855635847,7.914861218414583,Temperate,4610.822041781425,5052.7556122509495,Soybeans
16.475931294707976,80.78459419412586,4.587935547205583,Tropical,4349.052028554035,6970.450763872515,Soybeans
26.077085688026415,76.22851347766158,7.5572940742369825,Arctic,1509.4778937915244,9254.759497034,Potatoes
34.38605071238198,79.78136488586345,4.561693662850818,Arctic,1505.0845484309275,6729.294289876347,Potatoes
25.461956883402976,43.5583314812933,7.573947981472324,Arctic,4253.737929297056,5176.075867627617,Corn
27.58797276270525,81.78342161750216,5.240954057131106,Temperate,4697.017098412463,8730.898192761362,Wheat
28.914973779692343,12.020905537060845,7.94690761458185,Temperate,2842.6793193339563,9010.191351414343,Soybeans
24.090821295355465,54.448909796084955,8.24818942221429,Arctic,2995.884467655064,5802.968475216543,Wheat
27.55116160168127,0.575866049812157,4.66958186232302,Arctic,2273.0481655429035,7686.702484215906,Corn
26.686286238462003,32.45858299002703,6.082040222794271,Temperate,4577.060473025656,5959.777194978629,Corn
33.02316020981978,36.646153487139784,8.414443201732084,Arctic,3579.611621169424,8596.172095220734,Potatoes
15.908927606829158,39.61726916092554,6.17533346187916,Arctic,2153.006308669474,6357.752275887428,Soybeans
20.619263791844606,69.54672066898621,7.885963851315453,Temperate,2195.1314842170063,6581.07561281665,Rice
34.008229681531176,38.85581012703457,6.64929184959094,Arctic,4564.800292254409,9224.854268200506,Corn
32.80527567781833,44.86936226225306,5.688984585638209,Arctic,1054.536095623286,7381.611761034522,Soybeans
24.11313505571426,23.754413087432745,5.286025999866416,Arctic,2290.9062909065533,8348.772256091239,Wheat
27.402651956030734,37.325179162934006,4.914503909887393,Temperate,3217.426724865476,7011.865253612338,Potatoes
20.54762365962265,22.726962726315147,7.428091861199638,Arctic,1592.8698483972985,6490.034285968777,Wheat
18.762423194475225,7.319592376844364,5.7394322807036255,Temperate,1368.3950167983592,8127.390302123307,Corn
24.273968098799642,60.34485933813779,6.3007395799033805,Temperate,4261.10532436224,5774.287870394106,Corn
22.067044560521055,66.82127985550163,6.215464660005319,Tropical,4577.61755459403,6864.999177834316,Wheat
26.67312223701744,61.94903460096145,6.597755631549091,Tropical,4294.425683192758,6045.1851869296115,Corn
16.554692739299696,46.34940438005724,7.895097155310485,Arctic,4595.15155894939,8478.974834703728,Soybeans
34.487896153323334,37.978578017922985,8.413327046125431,Temperate,3212.447884233486,9721.044191730538,Corn
34.72421488959206,86.33336495718252,5.834128938582176,Tropical,4249.032483961368,9977.55484007933,Potatoes
28.963234280394904,51.908178513621806,7.723835149478363,Arctic,2536.1705535644014,7251.384052207954,Soybeans
25.72192732688241,47.9181877629731,7.440375075946229,Tropical,3665.071445916154,6262.651948182222,Rice
21.190552325726557,2.5642065806435688,6.58088028155008,Tropical,4955.342125556657,7214.1468519216205,Corn
31.275900394138972,34.12478276261564,8.302212146253698,Temperate,1902.9108953565096,9236.34704981362,Corn
28.694623451077586,38.019561878585705,4.902135319877813,Temperate,2559.5989851643226,6030.0283927601995,Potatoes
18.252338786897827,39.88227808969005,4.491688946393296,Tropical,2920.1895092403424,9760.478258264618,Potatoes
33.21854368987685,58.017236922733225,7.8428288512994,Tropical,1552.061948080207,6709.328843990756,Wheat
31.45074485846338,53.360254672687844,5.9761741748518675,Temperate,1324.154441860227,9929.018297251525,Wheat
33.99599826583848,60.79050927934446,7.811359843931772,Arctic,4318.891465286498,9193.04443766981,Wheat
29.5143901677672,76.48832615421283,8.018905923379368,Temperate,4907.177491310345,9042.852670736951,Potatoes
27.268303918715798,81.29857387160935,4.281059171285822,Tropical,2618.9002553186347,6589.5233688664175,Wheat
23.364860725812377,71.81230762264944,7.975591433437273,Arctic,1350.5993447786132,5043.886059739647,Wheat
33.65456966708027,95.55236959549347,6.0174357491624,Tropical,1263.247042762306,6910.664544129939,Rice
32.32127779000817,1.823258267636163,6.296946200519045,Arctic,4565.272825441194,6509.046848313468,Wheat
15.904373402123788,19.57779856835461,6.8196662999194455,Tropical,2855.2569989107196,5186.984952043987,Corn
15.52733948994504,0.756287497814212,8.168721730285391,Arctic,2280.1092662495676,7526.826282529648,Potatoes
22.52926733756099,64.7474714154603,4.0860224249339385,Arctic,2905.8450849575984,7015.156556413684,Soybeans
31.211066615636657,89.8030548949987,6.145795607430177,Tropical,2273.2163787693894,8172.782338707624,Rice
34.74552258629889,24.34822965762993,7.094749190937523,Arctic,2956.14310123048,8105.931610970416,Potatoes
18.008337822070565,92.70345447963066,7.252181309642028,Temperate,4438.225587671747,5603.733179483401,Potatoes
26.8826143070427,6.026739028956085,7.116395941916986,Tropical,3369.2054842483826,9884.827730633113,Corn
22.61781713262043,93.44360268055144,4.604958082336548,Temperate,3778.6150912407015,5934.657147207235,Wheat
34.398287956292066,35.16226872396344,5.347280147672565,Tropical,2458.682704937346,7226.370123823523,Corn
31.842378462714173,10.142082844921651,5.614219864376561,Arctic,3954.023514042075,7440.587717168675,Wheat
31.766574094222758,48.58717591863256,7.619967434557772,Arctic,3666.4683395174893,9065.3139860706,Wheat
24.373863195899403,25.677656772050796,5.254419425865489,Arctic,1478.2479910082257,5496.1479804732335,Potatoes
23.296390046753302,28.487290196192284,4.948172337402414,Tropical,3290.5714124623382,7143.221396042659,Wheat
20.468141438614126,30.728996492628657,8.308516085671432,Temperate,2026.9739852390321,8142.5108511810195,Rice
16.127509933018544,80.30258978326634,4.03988478301061,Temperate,4216.382678534372,6075.7781081202775,Rice
32.29444752510106,53.91612766752545,8.490193850568902,Tropical,2703.750833867758,8137.3394938303645,Rice
31.258020182601552,31.130769915600364,7.0456958448582805,Tropical,4978.7366607859485,9618.324187748263,Potatoes
34.99435346572261,61.03337833109184,7.728111847521027,Temperate,1370.0017517558551,9987.590655863376,Corn
34.93273674147811,71.61506742231936,5.325787283557869,Temperate,4121.391450960635,5162.255383953378,Soybeans
26.10863411205255,27.262400073353376,4.06441874950177,Temperate,3694.806934168626,6177.941141223388,Wheat
30.37974830361021,41.354910152535155,7.320412833526885,Temperate,4069.9953223628218,6551.535578958487,Soybeans
33.895314597648564,12.188609333694755,7.7536506865030415,Tropical,2230.1191819618252,6995.630502224831,Corn
31.99294781354823,18.11493495346803,7.332142593790836,Tropical,2968.2179575296022,6211.285787923837,Corn
19.94696203486395,68.11178539649828,4.642826292853774,Arctic,4186.034078894834,6017.439972776563,Potatoes
24.01088270620187,18.143834769562694,7.390425650156361,Temperate,1930.16532648342,9772.7692120875,Rice
17.5831883030299,52.516338366706016,7.460152519484384,Arctic,1904.1327871546082,9592.60801385259,Rice
34.08102054517445,70.90462617224327,6.963432320515247,Tropical,3204.2038131797294,5234.962505015587,Corn
27.123492689017603,10.687692309474384,7.447521697580138,Tropical,3094.2543181194233,6694.0651080242405,Potatoes
19.572856110069253,56.73122196289035,7.806646478549794,Arctic,2129.049881651731,7025.742768392033,Potatoes
28.434013688117133,25.656278370136377,6.761218514068563,Temperate,2192.302602099291,6195.072673329717,Wheat
27.362564809157917,96.29268752375798,4.398721212863556,Temperate,2111.380652826262,8144.364484940877,Rice
22.163254360656808,48.35456467199247,6.194325143502449,Temperate,4086.0482479939506,8201.903733221205,Corn
17.27115184399258,80.59925497751581,4.349422006022222,Temperate,3607.6034622498423,9252.521141642985,Soybeans
28.431463911855992,55.022654215626176,5.8339436396459385,Arctic,4329.6687336410105,8704.34634192609,Rice
